id,项目名称,网址,项目类型,项目所在地,招标方式,zbkzj,下浮率,kbjj,投标单位数量,开标时间
,0,http://lssggzy.lishui.gov.cn/art/2018/6/4/art_1229661852_131979.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,21,2018/6/4
,0,http://lssggzy.lishui.gov.cn/art/2018/6/4/art_1229661812_156934.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2018/6/4
,0,http://lssggzy.lishui.gov.cn/art/2018/6/1/art_1229661852_131978.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,28,2018/6/1
,0,http://lssggzy.lishui.gov.cn/art/2018/6/1/art_1229662089_158606.html,房屋建筑,缙云,公开招标,0.0,0.0,0.0,84,2018/6/1
,0,http://lssggzy.lishui.gov.cn/art/2018/6/1/art_1229661923_136497.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,29,2018/6/1
,0,http://lssggzy.lishui.gov.cn/art/2018/6/1/art_1229662089_158583.html,房屋建筑,缙云,公开招标,0.0,0.0,0.0,133,2018/6/1
,0,http://lssggzy.lishui.gov.cn/art/2018/6/1/art_1229662157_159341.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,73,2018/6/1
,0,http://lssggzy.lishui.gov.cn/art/2018/6/1/art_1229662157_159376.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,21,2018/6/1
,0,http://lssggzy.lishui.gov.cn/art/2018/6/1/art_1229661852_131977.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,23,2018/6/1
,0,http://lssggzy.lishui.gov.cn/art/2018/6/1/art_1229662089_158595.html,房屋建筑,缙云,公开招标,0.0,0.0,0.0,137,2018/6/1
,0,http://lssggzy.lishui.gov.cn/art/2018/5/31/art_1229662190_173142.html,房屋建筑,景宁,公开招标,0.0,0.0,0.0,10,2018/5/31
,0,http://lssggzy.lishui.gov.cn/art/2018/5/31/art_1229661812_156928.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,0,2018/5/31
,0,http://lssggzy.lishui.gov.cn/art/2018/5/30/art_1229661812_156925.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2018/5/30
,0,http://lssggzy.lishui.gov.cn/art/2018/5/30/art_1229661852_131976.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,95,2018/5/30
,0,http://lssggzy.lishui.gov.cn/art/2018/5/29/art_1229661812_156922.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,5,2018/5/29
,0,http://lssggzy.lishui.gov.cn/art/2018/5/28/art_1229662056_138282.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,33,2018/5/28
,0,http://lssggzy.lishui.gov.cn/art/2018/5/25/art_1229661923_136468.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,114,2018/5/25
,0,http://lssggzy.lishui.gov.cn/art/2018/5/24/art_1229661956_135729.html,房屋建筑,青田,公开招标,0.0,0.0,0.0,5,2018/5/24
,0,http://lssggzy.lishui.gov.cn/art/2018/5/24/art_1229661812_156919.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,3,2018/5/24
,0,http://lssggzy.lishui.gov.cn/art/2018/5/24/art_1229662124_158743.html,房屋建筑,遂昌,公开招标,0.0,0.0,0.0,126,2018/5/24
,0,http://lssggzy.lishui.gov.cn/art/2018/5/24/art_1229661812_156916.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,61,2018/5/24
,0,http://lssggzy.lishui.gov.cn/art/2018/5/23/art_1229661852_131975.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,7,2018/5/23
,0,http://lssggzy.lishui.gov.cn/art/2018/5/23/art_1229661923_136438.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,99,2018/5/23
,0,http://lssggzy.lishui.gov.cn/art/2018/5/21/art_1229662056_138245.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,64,2018/5/21
,0,http://lssggzy.lishui.gov.cn/art/2018/5/18/art_1229661812_156913.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,3,2018/5/18
,0,http://lssggzy.lishui.gov.cn/art/2018/5/17/art_1229661852_131974.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,48,2018/5/17
,0,http://lssggzy.lishui.gov.cn/art/2018/5/16/art_1229662157_159306.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,57,2018/5/16
,0,http://lssggzy.lishui.gov.cn/art/2018/5/16/art_1229661812_156910.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,7,2018/5/16
,0,http://lssggzy.lishui.gov.cn/art/2018/5/15/art_1229661852_131973.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,22,2018/5/15
,0,http://lssggzy.lishui.gov.cn/art/2018/5/15/art_1229661812_156907.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2018/5/15
,0,http://lssggzy.lishui.gov.cn/art/2018/5/15/art_1229661812_156904.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,37,2018/5/15
,0,http://lssggzy.lishui.gov.cn/art/2018/5/14/art_1229661812_156901.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,0,2018/5/14
,0,http://lssggzy.lishui.gov.cn/art/2018/5/14/art_1229661812_156895.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,3,2018/5/14
,0,http://lssggzy.lishui.gov.cn/art/2018/5/14/art_1229661812_156889.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,3,2018/5/14
,0,http://lssggzy.lishui.gov.cn/art/2018/5/14/art_1229661812_156886.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,74,2018/5/14
,0,http://lssggzy.lishui.gov.cn/art/2018/5/14/art_1229661812_156898.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2018/5/14
,0,http://lssggzy.lishui.gov.cn/art/2018/5/14/art_1229661812_156892.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,80,2018/5/14
,0,http://lssggzy.lishui.gov.cn/art/2018/5/10/art_1229661812_156884.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,5,2018/5/10
,0,http://lssggzy.lishui.gov.cn/art/2018/5/10/art_1229661923_136411.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,67,2018/5/10
,0,http://lssggzy.lishui.gov.cn/art/2018/5/10/art_1229661989_135900.html,房屋建筑,云和,公开招标,0.0,0.0,0.0,80,2018/5/10
,0,http://lssggzy.lishui.gov.cn/art/2018/5/9/art_1229662190_173136.html,房屋建筑,景宁,公开招标,0.0,0.0,0.0,11,2018/5/9
,0,http://lssggzy.lishui.gov.cn/art/2018/5/9/art_1229661923_136353.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,6,2018/5/9
,0,http://lssggzy.lishui.gov.cn/art/2018/5/9/art_1229661923_136379.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,27,2018/5/9
,0,http://lssggzy.lishui.gov.cn/art/2018/5/9/art_1229662089_158569.html,房屋建筑,缙云,公开招标,0.0,0.0,0.0,73,2018/5/9
,0,http://lssggzy.lishui.gov.cn/art/2018/5/8/art_1229662089_158557.html,房屋建筑,缙云,公开招标,0.0,0.0,0.0,76,2018/5/8
,0,http://lssggzy.lishui.gov.cn/art/2018/5/8/art_1229661923_136324.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,26,2018/5/8
,0,http://lssggzy.lishui.gov.cn/art/2018/5/8/art_1229661812_156881.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,72,2018/5/8
,0,http://lssggzy.lishui.gov.cn/art/2018/5/8/art_1229662124_158721.html,房屋建筑,遂昌,公开招标,0.0,0.0,0.0,16,2018/5/8
,0,http://lssggzy.lishui.gov.cn/art/2018/5/7/art_1229662124_158699.html,房屋建筑,遂昌,公开招标,0.0,0.0,0.0,16,2018/5/7
,0,http://lssggzy.lishui.gov.cn/art/2018/5/4/art_1229661812_156874.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,46,2018/5/4
,0,http://lssggzy.lishui.gov.cn/art/2018/5/4/art_1229661812_156878.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,3,2018/5/4
,0,http://lssggzy.lishui.gov.cn/art/2018/5/4/art_1229662056_138206.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,50,2018/5/4
,0,http://lssggzy.lishui.gov.cn/art/2018/5/3/art_1229661923_136297.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,59,2018/5/3
,0,http://lssggzy.lishui.gov.cn/art/2018/5/2/art_1229661812_156868.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,5,2018/5/2
,0,http://lssggzy.lishui.gov.cn/art/2018/5/2/art_1229661812_156871.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,6,2018/5/2
,0,http://lssggzy.lishui.gov.cn/art/2018/4/27/art_1229661923_136238.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,13,2018/4/27
,0,http://lssggzy.lishui.gov.cn/art/2018/4/27/art_1229661923_136267.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,14,2018/4/27
,0,http://lssggzy.lishui.gov.cn/art/2018/4/27/art_1229661812_156865.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,5,2018/4/27
,0,http://lssggzy.lishui.gov.cn/art/2018/4/25/art_1229662056_138170.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,24,2018/4/25
,0,http://lssggzy.lishui.gov.cn/art/2018/4/24/art_1229661812_156862.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,5,2018/4/24
,0,http://lssggzy.lishui.gov.cn/art/2018/4/23/art_1229662190_173131.html,房屋建筑,景宁,公开招标,0.0,0.0,0.0,108,2018/4/23
,0,http://lssggzy.lishui.gov.cn/art/2018/4/20/art_1229661812_156859.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,119,2018/4/20
,0,http://lssggzy.lishui.gov.cn/art/2018/4/19/art_1229661812_156856.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,3,2018/4/19
,0,http://lssggzy.lishui.gov.cn/art/2018/4/18/art_1229662056_138136.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,109,2018/4/18
,0,http://lssggzy.lishui.gov.cn/art/2018/4/17/art_1229662089_158550.html,房屋建筑,缙云,公开招标,0.0,0.0,0.0,135,2018/4/17
,0,http://lssggzy.lishui.gov.cn/art/2018/4/16/art_1229662056_138098.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,3,2018/4/16
,0,http://lssggzy.lishui.gov.cn/art/2018/4/16/art_1229661812_156853.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2018/4/16
,0,http://lssggzy.lishui.gov.cn/art/2018/4/14/art_1229662056_138057.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,0,2018/4/14
,0,http://lssggzy.lishui.gov.cn/art/2018/4/13/art_1229661812_156850.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,5,2018/4/13
,0,http://lssggzy.lishui.gov.cn/art/2018/4/11/art_1229662190_173125.html,房屋建筑,景宁,公开招标,0.0,0.0,0.0,15,2018/4/11
,0,http://lssggzy.lishui.gov.cn/art/2018/4/11/art_1229661812_156845.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,12,2018/4/11
,0,http://lssggzy.lishui.gov.cn/art/2018/4/9/art_1229662056_138011.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,64,2018/4/9
,0,http://lssggzy.lishui.gov.cn/art/2018/4/9/art_1229661852_131972.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,37,2018/4/9
,0,http://lssggzy.lishui.gov.cn/art/2018/4/4/art_1229661812_156842.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,125,2018/4/4
,0,http://lssggzy.lishui.gov.cn/art/2018/4/2/art_1229661812_156839.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,3,2018/4/2
,0,http://lssggzy.lishui.gov.cn/art/2018/4/2/art_1229662089_158539.html,房屋建筑,缙云,公开招标,0.0,0.0,0.0,58,2018/4/2
,0,http://lssggzy.lishui.gov.cn/art/2018/3/29/art_1229662056_137969.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,3,2018/3/29
,0,http://lssggzy.lishui.gov.cn/art/2018/3/28/art_1229661812_156835.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,5,2018/3/28
,0,http://lssggzy.lishui.gov.cn/art/2018/3/28/art_1229661812_156833.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,11,2018/3/28
,0,http://lssggzy.lishui.gov.cn/art/2018/3/27/art_1229661812_156826.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,7,2018/3/27
,0,http://lssggzy.lishui.gov.cn/art/2018/3/27/art_1229661812_156829.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,17,2018/3/27
,0,http://lssggzy.lishui.gov.cn/art/2018/3/27/art_1229662089_158527.html,房屋建筑,缙云,公开招标,0.0,0.0,0.0,86,2018/3/27
,0,http://lssggzy.lishui.gov.cn/art/2018/3/23/art_1229662190_173118.html,房屋建筑,景宁,公开招标,0.0,0.0,0.0,31,2018/3/23
,0,http://lssggzy.lishui.gov.cn/art/2018/3/23/art_1229662056_137929.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,6,2018/3/23
,0,http://lssggzy.lishui.gov.cn/art/2018/3/21/art_1229662190_173112.html,房屋建筑,景宁,公开招标,0.0,0.0,0.0,21,2018/3/21
,0,http://lssggzy.lishui.gov.cn/art/2018/3/21/art_1229661812_156822.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,5,2018/3/21
,0,http://lssggzy.lishui.gov.cn/art/2018/3/14/art_1229662089_158518.html,房屋建筑,缙云,公开招标,0.0,0.0,0.0,21,2018/3/14
,0,http://lssggzy.lishui.gov.cn/art/2018/3/9/art_1229661923_136211.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,9,2018/3/9
,0,http://lssggzy.lishui.gov.cn/art/2018/3/8/art_1229661852_131971.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,5,2018/3/8
,0,http://lssggzy.lishui.gov.cn/art/2018/3/7/art_1229661923_136186.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,17,2018/3/7
,0,http://lssggzy.lishui.gov.cn/art/2018/3/6/art_1229661812_156820.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,84,2018/3/6
,0,http://lssggzy.lishui.gov.cn/art/2018/3/6/art_1229661923_136161.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,17,2018/3/6
,0,http://lssggzy.lishui.gov.cn/art/2018/3/6/art_1229661923_136136.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,81,2018/3/6
,0,http://lssggzy.lishui.gov.cn/art/2018/3/5/art_1229661812_156817.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,7,2018/3/5
,0,http://lssggzy.lishui.gov.cn/art/2018/3/2/art_1229661812_156814.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,3,2018/3/2
,0,http://lssggzy.lishui.gov.cn/art/2018/3/2/art_1229662089_158506.html,房屋建筑,缙云,公开招标,0.0,0.0,0.0,24,2018/3/2
,0,http://lssggzy.lishui.gov.cn/art/2018/3/2/art_1229662124_158675.html,房屋建筑,遂昌,公开招标,0.0,0.0,0.0,50,2018/3/2
,0,http://lssggzy.lishui.gov.cn/art/2018/2/28/art_1229661812_156811.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,5,2018/2/28
,0,http://lssggzy.lishui.gov.cn/art/2018/2/28/art_1229662056_137859.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,8,2018/2/28
,0,http://lssggzy.lishui.gov.cn/art/2018/2/28/art_1229662056_137788.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,8,2018/2/28
,0,http://lssggzy.lishui.gov.cn/art/2018/2/28/art_1229662056_137823.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,9,2018/2/28
,0,http://lssggzy.lishui.gov.cn/art/2018/2/28/art_1229662056_137753.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,10,2018/2/28
,0,http://lssggzy.lishui.gov.cn/art/2018/2/27/art_1229661852_131970.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,1,2018/2/27
,0,http://lssggzy.lishui.gov.cn/art/2018/2/23/art_1229662157_159272.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,9,2018/2/23
,0,http://lssggzy.lishui.gov.cn/art/2018/2/13/art_1229662157_159241.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,7,2018/2/13
,0,http://lssggzy.lishui.gov.cn/art/2018/2/12/art_1229661812_156808.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,6,2018/2/12
,0,http://lssggzy.lishui.gov.cn/art/2018/2/12/art_1229662056_137723.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,6,2018/2/12
,0,http://lssggzy.lishui.gov.cn/art/2018/2/12/art_1229661812_156805.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2018/2/12
,0,http://lssggzy.lishui.gov.cn/art/2018/2/9/art_1229661812_156801.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,7,2018/2/9
,0,http://lssggzy.lishui.gov.cn/art/2018/2/9/art_1229661923_136111.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,45,2018/2/9
,0,http://lssggzy.lishui.gov.cn/art/2018/2/8/art_1229662089_158497.html,房屋建筑,缙云,公开招标,0.0,0.0,0.0,24,2018/2/8
,0,http://lssggzy.lishui.gov.cn/art/2018/2/7/art_1229662124_158652.html,房屋建筑,遂昌,公开招标,0.0,0.0,0.0,11,2018/2/7
,0,http://lssggzy.lishui.gov.cn/art/2018/2/6/art_1229662056_137689.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,15,2018/2/6
,0,http://lssggzy.lishui.gov.cn/art/2018/2/2/art_1229661812_156798.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2018/2/2
,0,http://lssggzy.lishui.gov.cn/art/2018/2/1/art_1229661812_156790.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,3,2018/2/1
,0,http://lssggzy.lishui.gov.cn/art/2018/2/1/art_1229661812_156796.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,15,2018/2/1
,0,http://lssggzy.lishui.gov.cn/art/2018/2/1/art_1229661812_156793.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,67,2018/2/1
,0,http://lssggzy.lishui.gov.cn/art/2018/1/31/art_1229661812_156787.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,5,2018/1/31
,0,http://lssggzy.lishui.gov.cn/art/2018/1/30/art_1229661812_156781.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2018/1/30
,0,http://lssggzy.lishui.gov.cn/art/2018/1/30/art_1229661812_156784.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,9,2018/1/30
,0,http://lssggzy.lishui.gov.cn/art/2018/1/30/art_1229662056_137658.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,3,2018/1/30
,0,http://lssggzy.lishui.gov.cn/art/2018/1/30/art_1229661852_131969.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,15,2018/1/30
,0,http://lssggzy.lishui.gov.cn/art/2018/1/29/art_1229661923_136071.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,25,2018/1/29
,0,http://lssggzy.lishui.gov.cn/art/2018/1/26/art_1229661852_131967.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,20,2018/1/26
,0,http://lssggzy.lishui.gov.cn/art/2018/1/26/art_1229661812_156778.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,3,2018/1/26
,0,http://lssggzy.lishui.gov.cn/art/2018/1/25/art_1229662157_159213.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,4,2018/1/25
,0,http://lssggzy.lishui.gov.cn/art/2018/1/25/art_1229662157_159149.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,9,2018/1/25
,0,http://lssggzy.lishui.gov.cn/art/2018/1/25/art_1229662157_159182.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,6,2018/1/25
,0,http://lssggzy.lishui.gov.cn/art/2018/1/23/art_1229661812_156775.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2018/1/23
,0,http://lssggzy.lishui.gov.cn/art/2018/1/19/art_1229662056_137623.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,4,2018/1/19
,0,http://lssggzy.lishui.gov.cn/art/2018/1/16/art_1229661812_156772.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2018/1/16
,0,http://lssggzy.lishui.gov.cn/art/2018/1/16/art_1229662157_158996.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,7,2018/1/16
,0,http://lssggzy.lishui.gov.cn/art/2018/1/16/art_1229662157_159088.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,9,2018/1/16
,0,http://lssggzy.lishui.gov.cn/art/2018/1/16/art_1229662157_159058.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,3,2018/1/16
,0,http://lssggzy.lishui.gov.cn/art/2018/1/16/art_1229662157_159028.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,8,2018/1/16
,0,http://lssggzy.lishui.gov.cn/art/2018/1/16/art_1229662157_159119.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,5,2018/1/16
,0,http://lssggzy.lishui.gov.cn/art/2018/1/15/art_1229661812_156769.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,3,2018/1/15
,0,http://lssggzy.lishui.gov.cn/art/2018/1/15/art_1229661812_156763.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,5,2018/1/15
,0,http://lssggzy.lishui.gov.cn/art/2018/1/15/art_1229661812_156766.html,房屋建筑,丽水,公开招标,0.0,10.0,0.0,5,2018/1/15
,0,http://lssggzy.lishui.gov.cn/art/2018/1/12/art_1229661812_156760.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,3,2018/1/12
,0,http://lssggzy.lishui.gov.cn/art/2018/1/10/art_1229661812_156757.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2018/1/10
,0,http://lssggzy.lishui.gov.cn/art/2018/1/9/art_1229661812_156754.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,11,2018/1/9
,0,http://lssggzy.lishui.gov.cn/art/2018/1/8/art_1229662089_158487.html,房屋建筑,缙云,公开招标,0.0,0.0,0.0,19,2018/1/8
,0,http://lssggzy.lishui.gov.cn/art/2018/1/8/art_1229661923_136048.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,28,2018/1/8
,0,http://lssggzy.lishui.gov.cn/art/2018/1/7/art_1229661923_136026.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,26,2018/1/7
,0,http://lssggzy.lishui.gov.cn/art/2018/1/5/art_1229662190_173106.html,房屋建筑,景宁,公开招标,0.0,0.0,0.0,15,2018/1/5
,0,http://lssggzy.lishui.gov.cn/art/2018/1/3/art_1229661923_136004.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,28,2018/1/3
,0,http://lssggzy.lishui.gov.cn/art/2018/1/3/art_1229662190_173099.html,房屋建筑,景宁,公开招标,0.0,0.0,0.0,10,2018/1/3
,0,http://lssggzy.lishui.gov.cn/art/2018/1/3/art_1229661812_156750.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,5,2018/1/3
,0,http://lssggzy.lishui.gov.cn/art/2017/12/29/art_1229661812_156748.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,60,2017/12/29
,0,http://lssggzy.lishui.gov.cn/art/2017/12/29/art_1229661812_156745.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,12,2017/12/29
,0,http://lssggzy.lishui.gov.cn/art/2017/12/28/art_1229661812_156741.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,6,2017/12/28
,0,http://lssggzy.lishui.gov.cn/art/2017/12/28/art_1229662190_173091.html,房屋建筑,景宁,公开招标,0.0,0.0,0.0,48,2017/12/28
,0,http://lssggzy.lishui.gov.cn/art/2017/12/28/art_1229662056_137588.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,11,2017/12/28
,0,http://lssggzy.lishui.gov.cn/art/2017/12/28/art_1229661812_156739.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,66,2017/12/28
,0,http://lssggzy.lishui.gov.cn/art/2017/12/27/art_1229662089_158477.html,房屋建筑,缙云,公开招标,0.0,0.0,0.0,35,2017/12/27
,0,http://lssggzy.lishui.gov.cn/art/2017/12/26/art_1229661923_135984.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,26,2017/12/26
,0,http://lssggzy.lishui.gov.cn/art/2017/12/26/art_1229661923_135962.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,12,2017/12/26
,0,http://lssggzy.lishui.gov.cn/art/2017/12/26/art_1229661812_156736.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,19,2017/12/26
,0,http://lssggzy.lishui.gov.cn/art/2017/12/25/art_1229661923_135943.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,19,2017/12/25
,0,http://lssggzy.lishui.gov.cn/art/2017/12/25/art_1229661812_156733.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,15,2017/12/25
,0,http://lssggzy.lishui.gov.cn/art/2017/12/22/art_1229662056_137555.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,6,2017/12/22
,0,http://lssggzy.lishui.gov.cn/art/2017/12/22/art_1229661923_135923.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,6,2017/12/22
,0,http://lssggzy.lishui.gov.cn/art/2017/12/22/art_1229662124_158628.html,房屋建筑,遂昌,公开招标,0.0,0.0,0.0,40,2017/12/22
,0,http://lssggzy.lishui.gov.cn/art/2017/12/22/art_1229662157_158967.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,3,2017/12/22
,0,http://lssggzy.lishui.gov.cn/art/2017/12/22/art_1229662157_158939.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,5,2017/12/22
,0,http://lssggzy.lishui.gov.cn/art/2017/12/21/art_1229661812_156730.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,69,2017/12/21
,0,http://lssggzy.lishui.gov.cn/art/2017/12/21/art_1229662190_173083.html,房屋建筑,景宁,公开招标,0.0,0.0,0.0,14,2017/12/21
,0,http://lssggzy.lishui.gov.cn/art/2017/12/21/art_1229661852_131965.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,15,2017/12/21
,0,http://lssggzy.lishui.gov.cn/art/2017/12/19/art_1229662056_137525.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,10,2017/12/19
,0,http://lssggzy.lishui.gov.cn/art/2017/12/18/art_1229661812_156727.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,54,2017/12/18
,0,http://lssggzy.lishui.gov.cn/art/2017/12/18/art_1229661812_156724.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2017/12/18
,0,http://lssggzy.lishui.gov.cn/art/2017/12/18/art_1229661812_156721.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,30,2017/12/18
,0,http://lssggzy.lishui.gov.cn/art/2017/12/18/art_1229661852_131964.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,22,2017/12/18
,0,http://lssggzy.lishui.gov.cn/art/2017/12/15/art_1229662056_137492.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,8,2017/12/15
,0,http://lssggzy.lishui.gov.cn/art/2017/12/15/art_1229662124_158607.html,房屋建筑,遂昌,公开招标,0.0,0.0,0.0,14,2017/12/15
