id,tenderid,项目编号,项目名称,开标网址,参数抽取网址,参数抽取类型,project_type,投标单位数量
4DF213BD-BC98-4B83-8C65-EFF7CD5C158C,C133B88F-18FB-4350-A7EB-F0C1B12D3CEC,A3301131280506751001221,张家墩区块支路（7号地块配套道路、富塘路段）二期,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=4DF213BD-BC98-4B83-8C65-EFF7CD5C158C&tenderID=C133B88F-18FB-4350-A7EB-F0C1B12D3CEC&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=4DF213BD-BC98-4B83-8C65-EFF7CD5C158C,1,施工项目,506
3DA10658-EBDA-400A-9E3E-D87F61FB330A,E3B4C546-593D-43FB-9EF0-A268A24466ED,A3301131280506761001211,崇贤街道横泾桥区块安置房项目监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=3DA10658-EBDA-400A-9E3E-D87F61FB330A&tenderID=E3B4C546-593D-43FB-9EF0-A268A24466ED&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=3DA10658-EBDA-400A-9E3E-D87F61FB330A,1,监理项目,51
56030642-52CB-40A1-B39E-C92B3211CDF6,3268F33F-87E8-49EA-81F0-34C9B43F2681,A3301100140506805001211,2023年余杭区部分公共租赁住房装饰装修项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=56030642-52CB-40A1-B39E-C92B3211CDF6&tenderID=3268F33F-87E8-49EA-81F0-34C9B43F2681&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=56030642-52CB-40A1-B39E-C92B3211CDF6,1,施工项目,12
E18DA609-857E-4407-81D8-94237E6F74D5,7B4EAC75-0E10-4E7C-AA09-86ABB1F375E7,A3301050100506874001221,城市道路无障碍设施改善,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=E18DA609-857E-4407-81D8-94237E6F74D5&tenderID=7B4EAC75-0E10-4E7C-AA09-86ABB1F375E7&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=E18DA609-857E-4407-81D8-94237E6F74D5,1,施工项目,1639
096949A2-A535-4F1C-81EB-CFBDA140FED8,194AF964-29D7-4AF9-8A0E-79F6029A7317,A3301100140506844001291,未来科技城亮化（三期）工程监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=096949A2-A535-4F1C-81EB-CFBDA140FED8&tenderID=194AF964-29D7-4AF9-8A0E-79F6029A7317&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=096949A2-A535-4F1C-81EB-CFBDA140FED8,1,监理项目,14
06CE143B-80CD-4DA8-AF8A-F69B493B2A00,D8EE46DB-4294-4469-B7DF-487FB8CF986F,A3301100140506915001221,王家桥路道路工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=06CE143B-80CD-4DA8-AF8A-F69B493B2A00&tenderID=D8EE46DB-4294-4469-B7DF-487FB8CF986F&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=06CE143B-80CD-4DA8-AF8A-F69B493B2A00,1,施工项目,475
295E87A2-82A1-461E-831B-1A159F05BFA5,7CFA2D1C-392C-4E80-B485-3F938524AB96,A3301010060506801001211,杭州第七中学转塘校区寝室改造三期,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=295E87A2-82A1-461E-831B-1A159F05BFA5&tenderID=7CFA2D1C-392C-4E80-B485-3F938524AB96&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=295E87A2-82A1-461E-831B-1A159F05BFA5,1,施工项目,1393
7F795A72-623A-4E1F-A3A3-1A23E8332184,cfbef983-e477-431e-90aa-b2eb09100b9b,A3301100140280041001231,西复线余杭段枢纽互通环境整治提升工程第SG01标段,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=7F795A72-623A-4E1F-A3A3-1A23E8332184&tenderID=cfbef983-e477-431e-90aa-b2eb09100b9b&ModuleID=486,,2,交通项目,46
3E47B246-DA18-43FC-AFEA-BBA24D84DCCA,A44A22BC-7419-4B69-B004-5F0FD9A3A789,A3301850210506914001211,专用线缆、导体生产厂房建设项目工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=3E47B246-DA18-43FC-AFEA-BBA24D84DCCA&tenderID=A44A22BC-7419-4B69-B004-5F0FD9A3A789&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=3E47B246-DA18-43FC-AFEA-BBA24D84DCCA,1,施工项目,317
007C20C1-CC15-4A35-ADD2-963B1A899890,98106131-09A6-4B82-B4F8-3ACDC4CDE839,A3301010060400118001281,沪杭甬快速路（观潮路-钱江东路） 两侧绿地工程(二期),https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=007C20C1-CC15-4A35-ADD2-963B1A899890&tenderID=98106131-09A6-4B82-B4F8-3ACDC4CDE839&ModuleID=486,,0,园林绿化项目,270
C59AEACB-9E49-4A10-97D9-23FAF9BEB779,D32839EE-89C1-4FB9-9BC2-4437DAA6D939,A3301090130506883001211,2023年度(衙前)老旧小区综合改造提升-之华公寓及教工公寓提升改造项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=C59AEACB-9E49-4A10-97D9-23FAF9BEB779&tenderID=D32839EE-89C1-4FB9-9BC2-4437DAA6D939&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=C59AEACB-9E49-4A10-97D9-23FAF9BEB779,1,施工项目,1636
326DCA90-202B-4F7C-9113-D3632F5094BD,6C32CD7A-DC19-4C82-AF00-F0EEAF27A7BB,A3301060110506899001221,兔子山地库第三通道（兔子山地库-长埭路）工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=326DCA90-202B-4F7C-9113-D3632F5094BD&tenderID=6C32CD7A-DC19-4C82-AF00-F0EEAF27A7BB&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=326DCA90-202B-4F7C-9113-D3632F5094BD,1,施工项目,1132
7970DBC7-171B-4BDC-8A8A-79CDBDDB6399,F0E2D46B-2DBF-46B0-A29E-F8FA25CDE0F6,A3301060110506776001221,墩余路周边环境整治提升工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=7970DBC7-171B-4BDC-8A8A-79CDBDDB6399&tenderID=F0E2D46B-2DBF-46B0-A29E-F8FA25CDE0F6&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=7970DBC7-171B-4BDC-8A8A-79CDBDDB6399,1,施工项目,914
D48ECE7F-949D-494C-931E-DF802482B543,22F614DE-CB54-42CB-AB17-43B9A8783B79,A3301220150506892001221,2022年桐庐县农村生活污水治理“强基增效双提标”项目（横村片区）监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D48ECE7F-949D-494C-931E-DF802482B543&tenderID=22F614DE-CB54-42CB-AB17-43B9A8783B79&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=D48ECE7F-949D-494C-931E-DF802482B543,1,监理项目,17
49977B98-2123-40D0-8954-71E2F41A904C,56B06CCD-4563-4B2B-8ECB-A1ED8DBB7265,A3301270160506865001221,汾口园区干路三道路工程及管道工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=49977B98-2123-40D0-8954-71E2F41A904C&tenderID=56B06CCD-4563-4B2B-8ECB-A1ED8DBB7265&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=49977B98-2123-40D0-8954-71E2F41A904C,1,施工项目,590
DD98FD06-C34E-4563-AE8B-314D17475F33,245DD21D-4262-4B93-8B12-1D07930475EE,A3301090130506867001221,人民大街（郁山路-03省道）工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=DD98FD06-C34E-4563-AE8B-314D17475F33&tenderID=245DD21D-4262-4B93-8B12-1D07930475EE&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=DD98FD06-C34E-4563-AE8B-314D17475F33,1,施工项目,528
F8B973EB-D613-44C7-A819-027EDF674B9C,7682DEA6-A4BE-4177-9ABC-1A4FA6F045E6,A3301080120506846001211,大设施配套西翼项目及大设施配套东翼项目地质勘察,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=F8B973EB-D613-44C7-A819-027EDF674B9C&tenderID=7682DEA6-A4BE-4177-9ABC-1A4FA6F045E6&ModuleID=486,,0,勘察设计,13
09E61EA4-EB57-4D66-AC47-8DC829B2269F,913FF214-DC97-400F-A485-FAC4122E2EEB,A3301100140506682001221,花园夏家桥区块未来乡村提升改造项目(EPC)工程总承包项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=09E61EA4-EB57-4D66-AC47-8DC829B2269F&tenderID=913FF214-DC97-400F-A485-FAC4122E2EEB&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=09E61EA4-EB57-4D66-AC47-8DC829B2269F,1,建设工程,5
0E50D419-01EA-4274-BB4A-B883905AB700,8744D0FA-21E2-4C5D-9896-706D0B2AE52E,A3301850210506722001211,青山湖科技城第二初中方案设计及初步设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=0E50D419-01EA-4274-BB4A-B883905AB700&tenderID=8744D0FA-21E2-4C5D-9896-706D0B2AE52E&ModuleID=486,,0,勘察设计,20
AE7BECF0-F8DE-41CB-84D0-83E76624283A,0c2e0e6a-b70c-4601-b453-4781c7d27b41,A3301110200280014001231,杭州市富阳区2023年普通国道路基路面养护工程监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=AE7BECF0-F8DE-41CB-84D0-83E76624283A&tenderID=0c2e0e6a-b70c-4601-b453-4781c7d27b41&ModuleID=486,,2,交通项目,23
59F83F46-4F11-4602-B9F9-575592957D3D,86C83F60-CC08-422A-A75D-7A34F76DE545,A3301220150506893001221,2022年桐庐县农村生活污水治理“强基增效双提标”项目（桐君片区）监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=59F83F46-4F11-4602-B9F9-575592957D3D&tenderID=86C83F60-CC08-422A-A75D-7A34F76DE545&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=59F83F46-4F11-4602-B9F9-575592957D3D,1,监理项目,15
BC59FF50-5D07-4C1A-9092-48AC6D9D0073,DD66529F-7E62-4817-AD68-B37627659399,A3301131280506748001221,崇贤街道崇贤村安置房二期,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=BC59FF50-5D07-4C1A-9092-48AC6D9D0073&tenderID=DD66529F-7E62-4817-AD68-B37627659399&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=BC59FF50-5D07-4C1A-9092-48AC6D9D0073,1,施工项目,869
F3C4CEBE-2DF6-44DC-AB85-FC9E6A324505,067D17EE-532A-45E5-B135-0AAF61C92B3B,A3301050100506775001211,仙林社区（浙报公寓、二圣庙前、军督司巷）老旧小区综合改造提升工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=F3C4CEBE-2DF6-44DC-AB85-FC9E6A324505&tenderID=067D17EE-532A-45E5-B135-0AAF61C92B3B&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=F3C4CEBE-2DF6-44DC-AB85-FC9E6A324505,1,施工项目,37
7A47340A-7D8B-4223-B65A-24356DECCC93,42D14ECE-D709-4663-9161-A787D45026C2,A3301131280506712001221,超山-丁山湖综合保护工程（核心景区提升工程）监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=7A47340A-7D8B-4223-B65A-24356DECCC93&tenderID=42D14ECE-D709-4663-9161-A787D45026C2&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=7A47340A-7D8B-4223-B65A-24356DECCC93,1,监理项目,24
636ADCC8-7565-4038-AB0C-2E9231B1540E,07CBE3C9-E6EF-45AE-980A-3A3339F5082E,A3301220150506851001221,桐庐县合村乡商贸综合体室外项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=636ADCC8-7565-4038-AB0C-2E9231B1540E&tenderID=07CBE3C9-E6EF-45AE-980A-3A3339F5082E&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=636ADCC8-7565-4038-AB0C-2E9231B1540E,1,施工项目,339
CD3AFAE8-856F-4463-BCF1-32E9DA507526,C381B9D6-D359-4655-97E1-2FB3DF7A7A11,A3301080120506855001211,滨江区电竞馆及地下停车场项目设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=CD3AFAE8-856F-4463-BCF1-32E9DA507526&tenderID=C381B9D6-D359-4655-97E1-2FB3DF7A7A11&ModuleID=486,,0,勘察设计,5
E97239F8-5827-4181-A325-F30E298D7E53,913FF214-DC97-400F-A485-FAC4122E2EEB,A3301100140506682001221,花园夏家桥区块未来乡村提升改造项目(EPC)工程总承包项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=E97239F8-5827-4181-A325-F30E298D7E53&tenderID=913FF214-DC97-400F-A485-FAC4122E2EEB&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=E97239F8-5827-4181-A325-F30E298D7E53,1,建设工程,5
DF87D0FC-4B25-4EEA-BAC2-6B27B2B9F4EB,7682DEA6-A4BE-4177-9ABC-1A4FA6F045E6,A3301080120506846001211,大设施配套西翼项目及大设施配套东翼项目地质勘察,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=DF87D0FC-4B25-4EEA-BAC2-6B27B2B9F4EB&tenderID=7682DEA6-A4BE-4177-9ABC-1A4FA6F045E6&ModuleID=486,,0,勘察设计,13
C7539E26-CB99-4317-B67D-460BA652B5E3,8744D0FA-21E2-4C5D-9896-706D0B2AE52E,A3301850210506722001211,青山湖科技城第二初中方案设计及初步设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=C7539E26-CB99-4317-B67D-460BA652B5E3&tenderID=8744D0FA-21E2-4C5D-9896-706D0B2AE52E&ModuleID=486,,0,勘察设计,20
FFE3DC2E-6C2A-46BF-A672-40121C0C6CDE,0c2e0e6a-b70c-4601-b453-4781c7d27b41,A3301110200280014001231,杭州市富阳区2023年普通国道路基路面养护工程监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=FFE3DC2E-6C2A-46BF-A672-40121C0C6CDE&tenderID=0c2e0e6a-b70c-4601-b453-4781c7d27b41&ModuleID=486,,2,交通项目,23
5BB88804-D11C-42A9-B1A7-F76BAB92AB85,542223A4-E855-46B8-A2F5-CFF4A07EC87A,A3301850210506938001111,杭临城际铁路锦南新城公交综合体项目装修工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=5BB88804-D11C-42A9-B1A7-F76BAB92AB85&tenderID=542223A4-E855-46B8-A2F5-CFF4A07EC87A&ModuleID=486,,0,施工项目,28
FC5A80CC-A62A-46F9-A973-212E26A75DD6,4F7C6F20-A7EF-43FE-8113-5CC380FACA60,A3301220150506888001221,2022年桐庐县农村生活污水治理“强基增效双提标”项目（江南片区）监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=FC5A80CC-A62A-46F9-A973-212E26A75DD6&tenderID=4F7C6F20-A7EF-43FE-8113-5CC380FACA60&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=FC5A80CC-A62A-46F9-A973-212E26A75DD6,1,监理项目,20
2A67EAFF-D163-4765-B49B-400812EB8747,F6F9DCDF-C7B9-4778-8BB8-61E7D1CAFBF7,A3301820190506608001221,中策橡胶春秋厂区南侧进厂道路基础设施工程-挡墙工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=2A67EAFF-D163-4765-B49B-400812EB8747&tenderID=F6F9DCDF-C7B9-4778-8BB8-61E7D1CAFBF7&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=2A67EAFF-D163-4765-B49B-400812EB8747,1,施工项目,383
A0876DBF-9A02-42B7-9D57-C3E7EC3323E2,FB5D5E77-4D36-442C-89E8-B8FB267289E3,A3301270160506696001221,杭州市特别生态功能区千岛湖供排水设施建设项目---供水设施建设工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A0876DBF-9A02-42B7-9D57-C3E7EC3323E2&tenderID=FB5D5E77-4D36-442C-89E8-B8FB267289E3&ModuleID=486,,0,建设工程,5
85E1FFE8-E9FF-4842-960D-58D58BF1BAAC,8f2ea342-132f-44c5-80cc-f26ee4aebe35,A3301220150280042001231,Y782皇瑶线道路及两侧提升工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=85E1FFE8-E9FF-4842-960D-58D58BF1BAAC&tenderID=8f2ea342-132f-44c5-80cc-f26ee4aebe35&ModuleID=486,,2,交通项目,174
C0E1DBFD-419F-409B-8E61-46FE6FFB4739,9964A720-CF06-476B-9563-B5E5DC870B16,A3301100140505876001212,余杭街道凤兴一区、凤凰家园、嘉元广场老旧小区综合改造提升项目设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=C0E1DBFD-419F-409B-8E61-46FE6FFB4739&tenderID=9964A720-CF06-476B-9563-B5E5DC870B16&ModuleID=486,,0,勘察设计,5
92A39655-07BA-4125-9609-FAFE408A3BF6,F116ABC5-CC97-40DA-A9CA-1E8F42FCD246,A3301010060506762001221,文二西路连接隧道工程勘察,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=92A39655-07BA-4125-9609-FAFE408A3BF6&tenderID=F116ABC5-CC97-40DA-A9CA-1E8F42FCD246&ModuleID=486,,0,勘察设计,9
5841D09D-8A06-4824-B21D-465FEA0A54E3,9B4A9D84-354D-4CC7-828F-6605A829DFDA,A3301850210506768001211,玲珑老工业区腾笼换鸟产业园工程全过程咨询项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=5841D09D-8A06-4824-B21D-465FEA0A54E3&tenderID=9B4A9D84-354D-4CC7-828F-6605A829DFDA&ModuleID=486,,0,建设工程,10
4DDBF79D-885A-42D4-84CE-A40715F93DE4,85157b04-3a15-49b1-8b5b-77948ef0b65d,A3301220150980028001251,桐庐县富春江右支4河道工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=4DDBF79D-885A-42D4-84CE-A40715F93DE4&tenderID=85157b04-3a15-49b1-8b5b-77948ef0b65d&ModuleID=486,,2,林水项目,342
32D18305-E9E5-4878-87B2-1C36968DEF04,3AE58E88-7845-4E5C-9027-504ED5C1866B,A3301010060506687001221,大运河杭钢工业旧址综保项目 GS1303-07地块文化设施一标段,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=32D18305-E9E5-4878-87B2-1C36968DEF04&tenderID=3AE58E88-7845-4E5C-9027-504ED5C1866B&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=32D18305-E9E5-4878-87B2-1C36968DEF04,1,施工项目,110
F38512FC-3A1D-4350-988D-71AFDE045A6A,FA0EE31B-3109-411C-99E8-DA9577229A00,A3301010060506422001292,复兴大桥等钢结构涂装工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=F38512FC-3A1D-4350-988D-71AFDE045A6A&tenderID=FA0EE31B-3109-411C-99E8-DA9577229A00&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=F38512FC-3A1D-4350-988D-71AFDE045A6A,1,施工项目,52
8472878E-D19E-464D-8207-8CE143E7448A,3279E50A-43E0-48B9-82A0-27CEB9BFFBCD,A3301131280506411001221,崇贤街道沿山村城郊结合部环境整治项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=8472878E-D19E-464D-8207-8CE143E7448A&tenderID=3279E50A-43E0-48B9-82A0-27CEB9BFFBCD&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=8472878E-D19E-464D-8207-8CE143E7448A,1,施工项目,915
EF85C55E-1340-48D6-827A-00AED7D350B4,2BA4C96D-484B-44F0-A251-9CBE7F14535E,A3301050100506792001211,杭钢单元GS1301-A33-11地块30班中学监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=EF85C55E-1340-48D6-827A-00AED7D350B4&tenderID=2BA4C96D-484B-44F0-A251-9CBE7F14535E&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=EF85C55E-1340-48D6-827A-00AED7D350B4,1,监理项目,27
A822B525-70AD-46C4-8D1B-6F74F1113E35,17C1DD7F-5E5C-462D-A012-763A466D3928,A3301100140506689001221,钱江经济开发区仁良路北延（獐山路-杭宁高速）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A822B525-70AD-46C4-8D1B-6F74F1113E35&tenderID=17C1DD7F-5E5C-462D-A012-763A466D3928&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=A822B525-70AD-46C4-8D1B-6F74F1113E35,1,施工项目,325
57CB19DA-153F-4DD2-B534-6CE1362F5D36,9A5CC6DA-CF75-4AC2-9E5E-616AC4C20BDC,A3301131280506749001221,兴国路（宁桥大道-康信路）整治提升工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=57CB19DA-153F-4DD2-B534-6CE1362F5D36&tenderID=9A5CC6DA-CF75-4AC2-9E5E-616AC4C20BDC&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=57CB19DA-153F-4DD2-B534-6CE1362F5D36,1,施工项目,915
FFF59D0E-CA3C-45D6-B29D-AB40C62C6515,62517344-6095-4C41-B43D-09B16C82B81A,A3301060110506821001211,转塘单元XH1808-13a地块转塘派出所业务用房项目监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=FFF59D0E-CA3C-45D6-B29D-AB40C62C6515&tenderID=62517344-6095-4C41-B43D-09B16C82B81A&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=FFF59D0E-CA3C-45D6-B29D-AB40C62C6515,1,监理项目,16
0E325DAA-4BCE-4A3B-BD2C-61EB0EE2DDFE,EE665FB7-6DA6-41E3-B1CF-F62F76DF1830,A3301090130506541001211,萧山区黄家河幼儿园（暂名）配建装修工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=0E325DAA-4BCE-4A3B-BD2C-61EB0EE2DDFE&tenderID=EE665FB7-6DA6-41E3-B1CF-F62F76DF1830&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=0E325DAA-4BCE-4A3B-BD2C-61EB0EE2DDFE,1,施工项目,309
C14E4891-B430-49A2-91D6-302B41635840,8f2ea342-132f-44c5-80cc-f26ee4aebe35,A3301220150280042001231,Y782皇瑶线道路及两侧提升工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=C14E4891-B430-49A2-91D6-302B41635840&tenderID=8f2ea342-132f-44c5-80cc-f26ee4aebe35&ModuleID=486,,2,交通项目,174
BB64049B-3418-49FC-AC23-2EA1A5CE054C,402d2296-9b3c-4686-a81d-cbda4e19513f,A3301110200280013001231,杭州市富阳区2023年普通国道路基路面养护工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=BB64049B-3418-49FC-AC23-2EA1A5CE054C&tenderID=402d2296-9b3c-4686-a81d-cbda4e19513f&ModuleID=486,,2,交通项目,27
1B40C7E0-45A5-4812-970C-F09BD2C2CD6B,9B4A9D84-354D-4CC7-828F-6605A829DFDA,A3301850210506768001211,玲珑老工业区腾笼换鸟产业园工程全过程咨询项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=1B40C7E0-45A5-4812-970C-F09BD2C2CD6B&tenderID=9B4A9D84-354D-4CC7-828F-6605A829DFDA&ModuleID=486,,0,建设工程,10
0A421F24-C6BC-4088-B503-D714E7CAAE27,F116ABC5-CC97-40DA-A9CA-1E8F42FCD246,A3301010060506762001221,文二西路连接隧道工程勘察,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=0A421F24-C6BC-4088-B503-D714E7CAAE27&tenderID=F116ABC5-CC97-40DA-A9CA-1E8F42FCD246&ModuleID=486,,0,勘察设计,9
88924452-08B3-4988-BE46-30474C41B232,eb2bdef0-ceda-4ac2-ae71-82e375f73c1d,A3301270160280022001231,淳安县2023年村道公路大中修工程（富文乡富文至毛岭脚）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=88924452-08B3-4988-BE46-30474C41B232&tenderID=eb2bdef0-ceda-4ac2-ae71-82e375f73c1d&ModuleID=486,,2,交通项目,36
41B9DB2A-B07E-4B9C-A01D-B5D7A038A914,D7FCAB52-179F-47AA-A0F2-CE7F757DBC8B,A3301090130506655001211,物联网产业园（芯片封测、制造基地）项目方案设计、初步设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=41B9DB2A-B07E-4B9C-A01D-B5D7A038A914&tenderID=D7FCAB52-179F-47AA-A0F2-CE7F757DBC8B&ModuleID=486,,0,勘察设计,12
ACEF8DDF-7E95-41BD-975A-11844666828F,EC2F2A1C-D2D8-4948-9C5D-0D40C1A7F816,A3301100140506540001211,黄湖公交停保TOD综合开发项目设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=ACEF8DDF-7E95-41BD-975A-11844666828F&tenderID=EC2F2A1C-D2D8-4948-9C5D-0D40C1A7F816&ModuleID=486,,0,勘察设计,8
A27A3BE2-25E8-418B-87CD-18C8A030A266,98810055-1d3f-4bfd-add3-6138d7db868c,A3301220150980027001251,桐庐县富春江干堤加固二期工程标准化建设项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A27A3BE2-25E8-418B-87CD-18C8A030A266&tenderID=98810055-1d3f-4bfd-add3-6138d7db868c&ModuleID=486,,0,林水项目,8
