id,tenderid,项目编号,项目名称,开标网址,参数抽取网址,参数抽取类型,project_type,投标单位数量,开标时间
532908DA-5429-4A92-A917-CBD387AA9AA0,0DFE7733-86F7-47A6-B1C5-B4C920ED93F2,A3301010060507804001211,四堡七堡单元JG1404-34、39地块54班九年一贯制学校项目设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=532908DA-5429-4A92-A917-CBD387AA9AA0&tenderID=0DFE7733-86F7-47A6-B1C5-B4C920ED93F2&ModuleID=486,,0,勘察设计,5,2023/8/17 13:30
22F5885C-ACCB-4E48-9445-66477E70FEFA,0D7459B2-E0FB-455C-A546-9BA782EF632A,A3301110200507814001211,富政储出[2021]29号地块富春星球数字产业基地全过程工程咨询项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=22F5885C-ACCB-4E48-9445-66477E70FEFA&tenderID=0D7459B2-E0FB-455C-A546-9BA782EF632A&ModuleID=486,,0,建设工程,9,2023/8/17 13:30
3FB8A5F7-14D7-4649-9455-F6C6861859B6,B14453E3-E302-45E3-9A20-F952AB80796C,A3301060110507451001111,北山街道金祝社区金祝新村、沿山河社区天目山路101、105号老旧小区提升改造项目（EPC）总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=3FB8A5F7-14D7-4649-9455-F6C6861859B6&tenderID=B14453E3-E302-45E3-9A20-F952AB80796C&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=3FB8A5F7-14D7-4649-9455-F6C6861859B6,1,建设工程,8,2023/8/17 12:00
BF67C44C-6503-4837-9A2E-332D429458A7,5f360083-7ae6-4c29-9e59-69ced41f0765,A3301010060280123001231,S211钱塘段（江东大道至红十五线）公路工程竣（交）工质量评定检测,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=BF67C44C-6503-4837-9A2E-332D429458A7&tenderID=5f360083-7ae6-4c29-9e59-69ced41f0765&ModuleID=486,,2,交通项目,13,2023/8/17 13:30
B1018559-350D-45A5-8E7F-34F6734EA09A,AE8CB7C4-9131-4C69-9ECA-619540C0E3DB,A3301020070507811001211,上城区清波街道清河坊、定安路、柳翠井巷社区老旧小区提升综合改造项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=B1018559-350D-45A5-8E7F-34F6734EA09A&tenderID=AE8CB7C4-9131-4C69-9ECA-619540C0E3DB&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=B1018559-350D-45A5-8E7F-34F6734EA09A,1,施工项目,62,2023/8/17 9:30
ADD44104-E3C3-4F79-BB83-DB4B043E3A19,7799A0CE-A158-49B4-99F9-00E5E9DC045D,A3301020070507575001211,九堡社区民丰蓝领公寓项目监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=ADD44104-E3C3-4F79-BB83-DB4B043E3A19&tenderID=7799A0CE-A158-49B4-99F9-00E5E9DC045D&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=ADD44104-E3C3-4F79-BB83-DB4B043E3A19,1,监理项目,53,2023/8/17 9:30
DE23B478-595D-487C-8CD8-7F0B3047886F,B8ECAF1B-4284-49E2-9165-0A64D08B777E,A3301010060507634001221,杭州西站枢纽振华西路（良睦路-良祥路）道路工程设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=DE23B478-595D-487C-8CD8-7F0B3047886F&tenderID=B8ECAF1B-4284-49E2-9165-0A64D08B777E&ModuleID=486,,0,勘察设计,21,2023/8/17 13:30
A9060F49-5CA9-4D16-A049-5CF58FDCA976,0DFE7733-86F7-47A6-B1C5-B4C920ED93F2,A3301010060507804001211,四堡七堡单元JG1404-34、39地块54班九年一贯制学校项目设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A9060F49-5CA9-4D16-A049-5CF58FDCA976&tenderID=0DFE7733-86F7-47A6-B1C5-B4C920ED93F2&ModuleID=486,,0,勘察设计,5,2023/8/17 13:30
44125298-B8C5-451D-ABF6-F820DD6DEC8C,55ea513d-3382-4788-ba93-80585a59b1ae,A3301850210980021001251,2023年农村饮用水达标提标项目-衬塑管及配件采购（一标）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=44125298-B8C5-451D-ABF6-F820DD6DEC8C&tenderID=55ea513d-3382-4788-ba93-80585a59b1ae&ModuleID=486,,0,林水项目,4,2023/8/17 9:00
38F3D348-B7CD-42D7-9633-A152649338A2,df88a66d-8f5b-462b-8593-63f08dd7756c,A3301110200280023001231,富阳区2022年C420湘河至连山隐患治理工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=38F3D348-B7CD-42D7-9633-A152649338A2&tenderID=df88a66d-8f5b-462b-8593-63f08dd7756c&ModuleID=486,,2,交通项目,134,2023/8/17 13:30
22F78790-EF87-478A-9EFF-9220FFC048BD,3DC56646-B27F-4DAE-A219-2B60DA0F347B,A3301850210507868001211,苕溪两岸城区段综合整治及配套设施提升工程—衣锦街（苕溪南街-天目路）综合整治工程总承包（EPC)项目监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=22F78790-EF87-478A-9EFF-9220FFC048BD&tenderID=3DC56646-B27F-4DAE-A219-2B60DA0F347B&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=22F78790-EF87-478A-9EFF-9220FFC048BD,1,监理项目,18,2023/8/17 9:00
CE96AEC0-7A4B-4CAB-B0AB-504A3DA762EA,14c0570d-06cd-4c8b-a905-a9f48987d756,A3301820190280030001231,建德市高品质“四好农村路”2023年县道病危桥改造工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=CE96AEC0-7A4B-4CAB-B0AB-504A3DA762EA&tenderID=14c0570d-06cd-4c8b-a905-a9f48987d756&ModuleID=486,,2,交通项目,15,2023/8/16 14:00
A53029B5-C42C-4B76-968B-1AADF48368CF,77C4356E-C6E6-4E24-B55B-B56BC972B6ED,A3301131280507518001211,杭政储出[2023]13号地块开发项目工程总承包（EPC）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A53029B5-C42C-4B76-968B-1AADF48368CF&tenderID=77C4356E-C6E6-4E24-B55B-B56BC972B6ED&ModuleID=486,,0,建设工程,7,2023/8/16 13:30
85CE077F-F2C0-4F61-A89E-7A8146CA7514,CEB087C0-6E4B-460B-BCA9-B75B0434774A,A3301010060507784001211,天城单元JG0903-64地块9班幼儿园设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=85CE077F-F2C0-4F61-A89E-7A8146CA7514&tenderID=CEB087C0-6E4B-460B-BCA9-B75B0434774A&ModuleID=486,,0,勘察设计,11,2023/8/16 13:30
ECF0C478-EE56-4729-9A41-3B230F182652,8403C711-ADCE-40BC-BC26-C09FDCACD370,A3301100140507018001211,良渚新城第三幼儿园建设项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=ECF0C478-EE56-4729-9A41-3B230F182652&tenderID=8403C711-ADCE-40BC-BC26-C09FDCACD370&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=ECF0C478-EE56-4729-9A41-3B230F182652,1,施工项目,269,2023/8/16 9:30
93261A93-A1C0-4902-BB23-56EDEC4EA642,77C4356E-C6E6-4E24-B55B-B56BC972B6ED,A3301131280507518001211,杭政储出[2023]13号地块开发项目工程总承包（EPC）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=93261A93-A1C0-4902-BB23-56EDEC4EA642&tenderID=77C4356E-C6E6-4E24-B55B-B56BC972B6ED&ModuleID=486,,0,建设工程,7,2023/8/16 13:30
8FF879F7-5FF9-4DDB-B959-1D7FD5F9C2BE,79c24511-e7a4-4225-ae00-f49a5a25ef22,A3301080120190011001291,平晖府项目前期物业管理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=8FF879F7-5FF9-4DDB-B959-1D7FD5F9C2BE&tenderID=79c24511-e7a4-4225-ae00-f49a5a25ef22&ModuleID=486,,0,物业项目,6,2023/8/16 9:30
5F1D2E15-3FB5-45CA-9558-68FE95A1DA7E,47DA9E9E-C221-4986-8D6B-7DF66BF6659D,A3301100140507777001211,南湖健康谷一期新建项目设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=5F1D2E15-3FB5-45CA-9558-68FE95A1DA7E&tenderID=47DA9E9E-C221-4986-8D6B-7DF66BF6659D&ModuleID=486,,0,勘察设计,6,2023/8/16 9:30
00504E14-0B2F-42D0-A6B2-3C6F73F9BCA0,C1482AA2-91B0-4A47-AE82-FA4FB2555C8D,A3301100140507809001211,良渚文化艺术走廊综合整治项目一期监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=00504E14-0B2F-42D0-A6B2-3C6F73F9BCA0&tenderID=C1482AA2-91B0-4A47-AE82-FA4FB2555C8D&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=00504E14-0B2F-42D0-A6B2-3C6F73F9BCA0,1,监理项目,54,2023/8/16 9:30
CBAB60F8-674C-4D4B-B22C-5FD459C42371,CEB087C0-6E4B-460B-BCA9-B75B0434774A,A3301010060507784001211,天城单元JG0903-64地块9班幼儿园设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=CBAB60F8-674C-4D4B-B22C-5FD459C42371&tenderID=CEB087C0-6E4B-460B-BCA9-B75B0434774A&ModuleID=486,,0,勘察设计,11,2023/8/16 13:30
8D3CC5CC-B85C-4A6A-B02E-A24918FC9CEC,06DC9855-B0B5-4082-8AC0-FDFD35D0674B,A3301090130507772001221,朱凤标故居周边配套设施提升项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=8D3CC5CC-B85C-4A6A-B02E-A24918FC9CEC&tenderID=06DC9855-B0B5-4082-8AC0-FDFD35D0674B&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=8D3CC5CC-B85C-4A6A-B02E-A24918FC9CEC,1,施工项目,1905,2023/8/16 9:00
53C33941-D7FD-4C81-A3C6-5F68F6CDEC9A,71ebaa63-60d1-436e-bb6b-5424332946b5,A3301850210180018001211,清凉峰镇杨溪村综合提升改造工程-未来乡村及历史文化村落项目（EPC）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=53C33941-D7FD-4C81-A3C6-5F68F6CDEC9A&tenderID=71ebaa63-60d1-436e-bb6b-5424332946b5&ModuleID=486,,0,建设工程,8,2023/8/16 9:00
81431FCA-460A-4359-91D6-18153D9C982E,14c0570d-06cd-4c8b-a905-a9f48987d756,A3301820190280030001231,建德市高品质“四好农村路”2023年县道病危桥改造工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=81431FCA-460A-4359-91D6-18153D9C982E&tenderID=14c0570d-06cd-4c8b-a905-a9f48987d756&ModuleID=486,,2,交通项目,15,2023/8/16 14:00
60702971-3BE6-4AF8-A006-9B023F722BBB,02DB4120-FF83-4D9A-A7C2-467B12DAD713,A3301090130507760001221,学工路（三围横河至群开线）工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=60702971-3BE6-4AF8-A006-9B023F722BBB&tenderID=02DB4120-FF83-4D9A-A7C2-467B12DAD713&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=60702971-3BE6-4AF8-A006-9B023F722BBB,1,施工项目,529,2023/8/16 8:45
5A0203AD-98B3-4147-927C-29249116D997,BF16ECAD-2208-4FC4-871C-AB7FB3FFD5D8,A3301270160507816001211,淳政工出【2023】5号大柘坞B14地块标准厂房建设工程（监理）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=5A0203AD-98B3-4147-927C-29249116D997&tenderID=BF16ECAD-2208-4FC4-871C-AB7FB3FFD5D8&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=5A0203AD-98B3-4147-927C-29249116D997,1,监理项目,34,2023/8/16 8:45
C802D94A-74FA-4CCB-9C2D-892A7518BD37,FF08B6F2-4C31-49E8-847B-7839358AB7DA,A3301090130507726001211,新街街道南站XSCQ1802-29地块共有产权房建设项目全过程工程咨询,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=C802D94A-74FA-4CCB-9C2D-892A7518BD37&tenderID=FF08B6F2-4C31-49E8-847B-7839358AB7DA&ModuleID=486,,0,建设工程,9,2023/8/15 14:00
FAD2514A-D17C-4C41-97C5-A1266AD10058,951f5747-e362-41d3-be56-c0fb456d3c5c,A3301010060280121001231,下沙港疏港道路工程施工监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=FAD2514A-D17C-4C41-97C5-A1266AD10058&tenderID=951f5747-e362-41d3-be56-c0fb456d3c5c&ModuleID=486,,2,交通项目,13,2023/8/15 9:30
EA06A518-B3B5-4C02-AEC1-771D6F22DCBA,602E5F5B-AEDD-4E6E-9C62-4305D5615125,A3301300180507687001221,泵闸站等设施提升改造工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=EA06A518-B3B5-4C02-AEC1-771D6F22DCBA&tenderID=602E5F5B-AEDD-4E6E-9C62-4305D5615125&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=EA06A518-B3B5-4C02-AEC1-771D6F22DCBA,1,施工项目,1222,2023/8/15 9:30
D343AEE4-66AE-44D4-94BA-34CE38BB751F,F3E21E90-B1FD-49A6-B511-30045C6091E0,A3301100140507473001221,联胜路新建段工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D343AEE4-66AE-44D4-94BA-34CE38BB751F&tenderID=F3E21E90-B1FD-49A6-B511-30045C6091E0&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=D343AEE4-66AE-44D4-94BA-34CE38BB751F,1,施工项目,1314,2023/8/15 9:30
CDD438B2-9F92-4BEE-A32D-D6F12BA5ECF9,FF08B6F2-4C31-49E8-847B-7839358AB7DA,A3301090130507726001211,新街街道南站XSCQ1802-29地块共有产权房建设项目全过程工程咨询,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=CDD438B2-9F92-4BEE-A32D-D6F12BA5ECF9&tenderID=FF08B6F2-4C31-49E8-847B-7839358AB7DA&ModuleID=486,,0,建设工程,9,2023/8/15 14:00
734EEBE0-27EA-4672-A4B1-9BE459466E1D,139FD6BD-306D-4CEB-846C-64B8200247F8,A3301820190507788001211,建德市殡仪馆（陵园）迁建工程监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=734EEBE0-27EA-4672-A4B1-9BE459466E1D&tenderID=139FD6BD-306D-4CEB-846C-64B8200247F8&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=734EEBE0-27EA-4672-A4B1-9BE459466E1D,1,监理项目,47,2023/8/15 9:30
49452697-76E1-4EB4-9A7D-43FFA807C931,0A7F4AA5-27BF-4B2D-9B5A-4470A2FDAEA7,A3301300180507795001221,市政井盖提升及路面修复工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=49452697-76E1-4EB4-9A7D-43FFA807C931&tenderID=0A7F4AA5-27BF-4B2D-9B5A-4470A2FDAEA7&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=49452697-76E1-4EB4-9A7D-43FFA807C931,1,施工项目,809,2023/8/15 9:30
343934A3-38D6-4322-8B56-8A2A0C4FED9F,F6261584-198F-4F03-A986-C574994E7388,A3301220150507762001221,桐庐县汽车城配套道路工程（龙潭路段）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=343934A3-38D6-4322-8B56-8A2A0C4FED9F&tenderID=F6261584-198F-4F03-A986-C574994E7388&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=343934A3-38D6-4322-8B56-8A2A0C4FED9F,1,施工项目,233,2023/8/15 9:30
20ED1466-F4C7-4462-B819-48F9B171F86B,56B01DE9-A281-486B-8DFC-151C3A264A77,A3301100140507751001211,百丈镇美丽乡村 1510 示范村建设项目（二期）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=20ED1466-F4C7-4462-B819-48F9B171F86B&tenderID=56B01DE9-A281-486B-8DFC-151C3A264A77&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=20ED1466-F4C7-4462-B819-48F9B171F86B,1,施工项目,239,2023/8/15 9:30
2086B3C4-5E77-45C2-B8BC-BFB6D662C1B6,951f5747-e362-41d3-be56-c0fb456d3c5c,A3301010060280121001231,下沙港疏港道路工程施工监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=2086B3C4-5E77-45C2-B8BC-BFB6D662C1B6&tenderID=951f5747-e362-41d3-be56-c0fb456d3c5c&ModuleID=486,,2,交通项目,13,2023/8/15 9:30
2078F74A-8C98-4070-A5B2-818BD9DBD9E8,12D8E0AF-1D14-41A3-B945-79F7DE75E06D,A3301131280507844001211,崇贤街道横泾桥区块安置房B区块项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=2078F74A-8C98-4070-A5B2-818BD9DBD9E8&tenderID=12D8E0AF-1D14-41A3-B945-79F7DE75E06D&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=2078F74A-8C98-4070-A5B2-818BD9DBD9E8,1,施工项目,401,2023/8/15 9:30
3F58B84D-7F6A-4032-BDB4-6456BF622F06,7a2d6164-4c56-4c20-859a-2273b31ace36,A3301850210980022001251,2023年农村饮用水达标提标项目-球墨铸铁管及配件采购（一标）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=3F58B84D-7F6A-4032-BDB4-6456BF622F06&tenderID=7a2d6164-4c56-4c20-859a-2273b31ace36&ModuleID=486,,0,林水项目,5,2023/8/15 9:00
3CE75917-1813-4367-86CC-F45B954DF11B,BE2C556B-7C2C-436C-8E15-50CEFE157D65,A3301090130507673001261,萧山经济技术开发区综合服务大楼改造-空调工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=3CE75917-1813-4367-86CC-F45B954DF11B&tenderID=BE2C556B-7C2C-436C-8E15-50CEFE157D65&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=3CE75917-1813-4367-86CC-F45B954DF11B,1,施工项目,38,2023/8/15 9:00
31BC46FC-49E9-422B-8988-52A853F76855,30DB6A76-D4BE-4EB6-8D96-D936C67F8F81,A3301220150507818001221,G320沪瑞线桐庐东兴路平改立（城市之芯节点改造）工程二期,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=31BC46FC-49E9-422B-8988-52A853F76855&tenderID=30DB6A76-D4BE-4EB6-8D96-D936C67F8F81&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=31BC46FC-49E9-422B-8988-52A853F76855,1,施工项目,1049,2023/8/15 9:00
AE5FE40D-08AA-440B-A5F1-4373E1FCA975,D2FBCD24-CFDE-44FB-B334-332E40811CF7,A3301010060507618001211,杭州西站枢纽站北区域安置房二期设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=AE5FE40D-08AA-440B-A5F1-4373E1FCA975&tenderID=D2FBCD24-CFDE-44FB-B334-332E40811CF7&ModuleID=486,,0,勘察设计,41,2023/8/14 9:00
0378D597-6733-42B5-9A38-F5EBB513D32C,CB36530A-3849-4E83-A059-9A48BF8C9C3A,A3301850210507671001221,苕溪两岸城区段综合整治及配套设施提升工程-苕溪南街西延（锦天路-S205省道）综合改造工程及戚家桥区块配套道路工程总承包（EPC）项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=0378D597-6733-42B5-9A38-F5EBB513D32C&tenderID=CB36530A-3849-4E83-A059-9A48BF8C9C3A&ModuleID=486,,0,建设工程,6,2023/8/14 13:00
B0D41C45-2F2D-45A2-B953-D207FD12AFA9,10908383-c46a-4bb7-92fe-d54dbcf71f9c,A3301090130980016001251,临浦镇亚运水质保障清水入城工程EPC工程总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=B0D41C45-2F2D-45A2-B953-D207FD12AFA9&tenderID=10908383-c46a-4bb7-92fe-d54dbcf71f9c&ModuleID=486,,0,林水项目,6,2023/8/14 9:30
3D295216-0816-4795-9015-805840802706,7CE5708F-F304-477C-982D-BEAEB0F6ED80,A3301131280400015001281,引水入城（水生态治理）项目古海塘室外附属工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=3D295216-0816-4795-9015-805840802706&tenderID=7CE5708F-F304-477C-982D-BEAEB0F6ED80&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=3D295216-0816-4795-9015-805840802706,1,园林绿化项目,161,2023/8/14 9:30
8D118856-EB98-4F56-8E43-A0A53323DB11,22B28F0D-FB1C-4D5E-9A14-49E0AA2CDF44,A3301060110507752001211,国科大杭高院双浦校区设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=8D118856-EB98-4F56-8E43-A0A53323DB11&tenderID=22B28F0D-FB1C-4D5E-9A14-49E0AA2CDF44&ModuleID=486,,0,勘察设计,11,2023/8/14 9:15
DDF5EA95-E802-4694-BC7B-6BF02DEC7D60,D2FBCD24-CFDE-44FB-B334-332E40811CF7,A3301010060507618001211,杭州西站枢纽站北区域安置房二期设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=DDF5EA95-E802-4694-BC7B-6BF02DEC7D60&tenderID=D2FBCD24-CFDE-44FB-B334-332E40811CF7&ModuleID=486,,0,勘察设计,41,2023/8/14 9:00
AFA949F6-2609-42FA-867E-041011C98C1A,452083D4-2DAE-4A12-A519-9D83CE72E18C,A3301090130507825001211,北干街道兴议村城中村改造安置房项目三期,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=AFA949F6-2609-42FA-867E-041011C98C1A&tenderID=452083D4-2DAE-4A12-A519-9D83CE72E18C&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=AFA949F6-2609-42FA-867E-041011C98C1A,1,施工项目,1260,2023/8/14 9:00
7D8A82B7-AA58-4241-A3EE-9E881FEF172F,CB36530A-3849-4E83-A059-9A48BF8C9C3A,A3301850210507671001221,苕溪两岸城区段综合整治及配套设施提升工程-苕溪南街西延（锦天路-S205省道）综合改造工程及戚家桥区块配套道路工程总承包（EPC）项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=7D8A82B7-AA58-4241-A3EE-9E881FEF172F&tenderID=CB36530A-3849-4E83-A059-9A48BF8C9C3A&ModuleID=486,,0,建设工程,6,2023/8/14 13:00
B87E0E98-EF50-4A49-AEF5-BA353964E69E,A1051C3B-E594-4773-B4AB-4C0D9A16F302,A3301270160507803001221,东庄二路延伸工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=B87E0E98-EF50-4A49-AEF5-BA353964E69E&tenderID=A1051C3B-E594-4773-B4AB-4C0D9A16F302&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=B87E0E98-EF50-4A49-AEF5-BA353964E69E,1,施工项目,756,2023/8/14 8:45
B060A31D-1F72-4548-8865-B527BDF6C955,A09AA15D-E597-49ED-B17B-F881EF158B2B,A3301820190507384001211,建德市寿昌初级中学改扩建工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=B060A31D-1F72-4548-8865-B527BDF6C955&tenderID=A09AA15D-E597-49ED-B17B-F881EF158B2B&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=B060A31D-1F72-4548-8865-B527BDF6C955,1,施工项目,512,2023/8/14 8:45
1D9760CA-9041-4065-B575-704F7DF04C4C,E60BE92B-AD9D-44BE-B455-A698212896D3,A3301270160507781001291,千岛珍珠学校土石方开挖及场地平整工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=1D9760CA-9041-4065-B575-704F7DF04C4C&tenderID=E60BE92B-AD9D-44BE-B455-A698212896D3&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=1D9760CA-9041-4065-B575-704F7DF04C4C,1,施工项目,1084,2023/8/14 8:45
FFD8599C-1071-4F19-8A4D-9C14FADC6C4B,88BDAE4F-62B5-4830-936A-FD91E87DF0C2,A3301300180507632001211,杭州东部湾新城招商服务中心装饰装修项目（EPC）工程总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=FFD8599C-1071-4F19-8A4D-9C14FADC6C4B&tenderID=88BDAE4F-62B5-4830-936A-FD91E87DF0C2&ModuleID=486,,0,建设工程,6,2023/8/11 14:00
29A40E8B-98AB-4532-924E-8BB8C4CE2FEE,84a33eaa-09df-4e2b-91d9-07f331ccdebf,A3301100140280054001231,2023年度仁和街道“四好农村路”建设项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=29A40E8B-98AB-4532-924E-8BB8C4CE2FEE&tenderID=84a33eaa-09df-4e2b-91d9-07f331ccdebf&ModuleID=486,,2,交通项目,195,2023/8/11 13:30
F5C7E4E4-81A2-47A3-A435-AB31F99D1BBB,83F9D614-F9B6-4ADC-B4FC-91D984B1D4D6,A3301850210507016001222,於潜镇迎宾大道改扩建工程工程总承包（EPC）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=F5C7E4E4-81A2-47A3-A435-AB31F99D1BBB&tenderID=83F9D614-F9B6-4ADC-B4FC-91D984B1D4D6&ModuleID=486,,0,建设工程,5,2023/8/11 13:00
D152E46B-2068-4713-ABF3-2E7D2F51E56C,64FE78AD-4DFE-441A-9471-EFBB6C7213A0,A3301100140400026001281,杭州西站周边景观环境综合提升项目设计采购施工（EPC）工程总承包项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D152E46B-2068-4713-ABF3-2E7D2F51E56C&tenderID=64FE78AD-4DFE-441A-9471-EFBB6C7213A0&ModuleID=486,,0,园林绿化项目,5,2023/8/11 13:00
77873F4F-8D24-4F73-8AFB-DD1F5DA13B7A,88BDAE4F-62B5-4830-936A-FD91E87DF0C2,A3301300180507632001211,杭州东部湾新城招商服务中心装饰装修项目（EPC）工程总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=77873F4F-8D24-4F73-8AFB-DD1F5DA13B7A&tenderID=88BDAE4F-62B5-4830-936A-FD91E87DF0C2&ModuleID=486,,0,建设工程,6,2023/8/11 14:00
